ach-gaba,ach-glut,ach-ach,gaba-glut,gaba-gaba,glut-glut
0.0003344548888251832,0.001196284481140927,0.039604267942286484,0.0018584330475041571,0.24382207578253706,0.03877758286400147
0.0003662933977083173,0.0014546535226468438,0.03905195385225294,0.0018649086358356916,0.24945480584578328,0.02722869485534756
0.00033927302567628484,0.0011168891863739521,0.03895766099898849,0.0009560686457287633,0.25762382648106186,0.03946454212793552
0.0003127708382177981,0.0013562915559158476,0.036955930695271755,0.0018146685709485005,0.23669663669663668,0.03537831390376739
0.0003274362363254913,0.0013058188077478582,0.04020821751655127,0.0014845115956850195,0.2598653156271634,0.039413299739044366
0.0003854777435255644,0.0012961713674986925,0.03748501797842589,0.0020169358582382228,0.23783930879651677,0.0374042927074181
0.00033469596009037524,0.0009543650562726225,0.03516811576290282,0.0010985170020472363,0.24222113720094102,0.03720635495405785
0.00034128708610234505,0.0014907468874835494,0.04203940829094311,0.002086395751339561,0.24443628841213172,0.04062306398796353
0.00033919427858566107,0.00112182296231376,0.0357653242281538,0.0015877216194760519,0.24123662521281272,0.040946437390562564
0.0003421924381241912,0.001142021835457494,0.04038546981048245,0.0018328858305062946,0.2302302973416915,0.048132857947082
0.0003345872593461221,0.0011479807169252124,0.03645111190589342,0.001195318336515315,0.2458966667790098,0.03660609229964701
0.00037335167635271966,0.0011771541543732032,0.03828930015507022,0.0020026368051267503,0.2266568232154012,0.035985715593810086
0.00033351537765661187,0.001252735339583626,0.036722686234064855,0.002779662138685286,0.2397705034691336,0.031124228602092838
0.0003297379576423363,0.0012391810695968454,0.03636912470666134,0.002121708940109943,0.22979118945656143,0.027243872332921883
0.0003779923244415751,0.0013280625043686268,0.03799016597979163,0.0020502473314241085,0.24721832425444462,0.03613544474393531
0.0003369214557775109,0.001141858432857559,0.03728872805033516,0.0010830502633781324,0.23997034074440238,0.04029113595009098
0.0003300025183452576,0.0010744087767259182,0.041661111168090584,0.001866832607342875,0.2354171068874629,0.033406707238119907
0.0003542681118802586,0.0010668563300142249,0.03959024671764536,0.0015556635877491491,0.2576727464047702,0.03823466092572659
0.0003200010396968646,0.000877456482901456,0.04044657823396726,0.001646861276156032,0.23097772195412175,0.03572507226992277
0.0003767344656517308,0.0011715134782625675,0.037969609040928526,0.0009746747023181013,0.23640093853076863,0.03574374484465219
0.00032263307037035815,0.0010882652588682042,0.04118683238225149,0.0019843238416509573,0.24491404795795466,0.03807035550993748
0.0003476554010541785,0.00142641482520475,0.043389556610443386,0.0017868369676714868,0.25888958869306233,0.04536100921535296
0.0003176378296424627,0.0010810976591552105,0.0356718192627824,0.0016242555495397943,0.25526400318996934,0.03347134451950316
0.00037904955494229265,0.0010242006191758287,0.036690771021350474,0.000580046403712297,0.24713160608121448,0.038393084159674545
0.00033234242642763394,0.0013074899362895812,0.03802548703676578,0.0021171149497185198,0.2532875503630391,0.03388116308470291
0.0003655382669217179,0.001087442735728278,0.037890173410404626,0.001646462526835725,0.22649368681390203,0.03591253559878361
0.0003072552936918457,0.0011109396698040425,0.03931751830171794,0.002142857142857143,0.23766850914407878,0.036794307649096525
0.00032640967026367426,0.0012704500509378557,0.03889383570356425,0.0016518753643842716,0.25964958503490976,0.03379695827375537
0.0003207262782035018,0.00107586437733353,0.043418954294253936,0.00128513526872508,0.2258290752429616,0.038919472538727434
0.00034388374471234253,0.0011011531520508978,0.03691850441691394,0.0015670655066028958,0.23941076286744378,0.028632846087704212
0.0003145109805617048,0.0012508112573013158,0.04553835084616192,0.0014550863351225508,0.25330756652296715,0.032607342874922216
0.0003768030368027639,0.0012949301522523935,0.04015676816400362,0.0012903652726310216,0.24129098360655737,0.0335871025526198
0.0003917424877769455,0.0011592465685907269,0.03560704575008866,0.0017235843795941129,0.23463214727118975,0.04024265208475735
0.00039670038761236445,0.0012223454144416977,0.042706409399929264,0.0017347168235407498,0.2426424164552896,0.039847923384185954
0.00034843660794774275,0.0015820066715937918,0.03788802309365217,0.0017334851549089918,0.23706165637929866,0.03607550687485435
0.0003549440861281633,0.0011959613305836444,0.03773548421403745,0.0013230429988974643,0.24490468604076251,0.03411106562969027
0.0003179163379375574,0.0010747119499402288,0.03747077309868008,0.0022149137526008456,0.2583009368427761,0.031778839943159796
0.0002970987070305635,0.0012284917366546392,0.03620725921424732,0.0016936206953807324,0.22942280352573216,0.03427205100956429
0.0003087168431922663,0.0011743169965115878,0.03626479631825398,0.0011741300022830305,0.23009675583380762,0.039110535805094535
0.00034371446493682814,0.0009043492057196121,0.038723300898685926,0.0013425607748493616,0.2374991850837734,0.02663230240549828
0.00033853609325115177,0.0010340350729377702,0.03891714845785464,0.0017628623661530426,0.24272827380621337,0.03445860764812999
0.00033174931925306447,0.0011992324912056284,0.03788714634722989,0.0014512617915020559,0.23085292275229963,0.0408369740170154
